"time","price"
"2017-08-17","4261.48"
"2017-08-18","4285.08"
"2017-08-19","4108.37"
"2017-08-20","4120.98"
"2017-08-21","4069.13"
"2017-08-22","4016.0"
"2017-08-23","4040.0"
"2017-08-24","4147.0"
"2017-08-25","4316.01"
"2017-08-26","4280.71"
"2017-08-27","4332.51"
"2017-08-28","4310.01"
"2017-08-29","4353.65"
"2017-08-30","4564.52"
"2017-08-31","4555.14"
"2017-09-01","4689.89"
"2017-09-02","4796.16"
"2017-09-03","4508.5"
"2017-09-04","4505.0"
"2017-09-05","4106.97"
"2017-09-06","4366.49"
"2017-09-07","4619.77"
"2017-09-08","4691.66"
"2017-09-09","4282.8"
"2017-09-10","4258.81"
"2017-09-11","4153.62"
"2017-09-12","4208.6"
"2017-09-13","4159.72"
"2017-09-14","3944.0"
"2017-09-15","3188.01"
"2017-09-16","3674.01"
"2017-09-17","3685.23"
"2017-09-18","3690.0"
"2017-09-19","4060.0"
"2017-09-20","3910.04"
"2017-09-21","3889.99"
"2017-09-22","3592.84"
"2017-09-23","3595.88"
"2017-09-24","3779.54"
"2017-09-25","3660.02"
"2017-09-26","3928.0"
"2017-09-27","3882.36"
"2017-09-28","4192.11"
"2017-09-29","4178.98"
"2017-09-30","4175.0"
"2017-10-01","4378.49"
"2017-10-02","4400.0"
"2017-10-03","4380.0"
"2017-10-04","4314.9"
"2017-10-05","4208.59"
"2017-10-06","4318.99"
"2017-10-07","4369.0"
"2017-10-08","4425.0"
"2017-10-09","4640.0"
"2017-10-10","4786.95"
"2017-10-11","4783.06"
"2017-10-12","4821.43"
"2017-10-13","5439.99"
"2017-10-14","5650.0"
"2017-10-15","5855.03"
"2017-10-16","5710.0"
"2017-10-17","5760.0"
"2017-10-18","5595.0"
"2017-10-19","5513.0"
"2017-10-20","5683.31"
"2017-10-21","6013.72"
"2017-10-22","6003.27"
"2017-10-23","5975.0"
"2017-10-24","5909.47"
"2017-10-25","5506.92"
"2017-10-26","5670.1"
"2017-10-27","5861.77"
"2017-10-28","5768.79"
"2017-10-29","5709.98"
"2017-10-30","6133.01"
"2017-10-31","6120.52"
"2017-11-01","6463.0"
"2017-11-02","6753.98"
"2017-11-03","7010.31"
"2017-11-04","7115.02"
"2017-11-05","7357.27"
"2017-11-06","7345.1"
"2017-11-07","6981.72"
"2017-11-08","7070.0"
"2017-11-09","7303.01"
"2017-11-10","7079.0"
"2017-11-11","6503.0"
"2017-11-12","6245.05"
"2017-11-13","5839.94"
"2017-11-14","6465.99"
"2017-11-15","6575.99"
"2017-11-16","7240.14"
"2017-11-17","7876.98"
"2017-11-18","7680.01"
"2017-11-19","7761.94"
"2017-11-20","8057.11"
"2017-11-21","8212.49"
"2017-11-22","8091.09"
"2017-11-23","8233.03"
"2017-11-24","8019.97"
"2017-11-25","8138.99"
"2017-11-26","8700.04"
"2017-11-27","9128.0"
"2017-11-28","9650.0"
"2017-11-29","9896.79"
"2017-11-30","9687.88"
"2017-12-01","9837.0"
"2017-12-02","10775.04"
"2017-12-03","10902.69"
"2017-12-04","11165.41"
"2017-12-05","11571.03"
"2017-12-06","11699.99"
"2017-12-07","13541.01"
"2017-12-08","16599.0"
"2017-12-09","15880.01"
"2017-12-10","14664.01"
"2017-12-11","14946.26"
"2017-12-12","16587.97"
"2017-12-13","16349.99"
"2017-12-14","16030.34"
"2017-12-15","16334.98"
"2017-12-16","17516.81"
"2017-12-17","19120.19"
"2017-12-18","18860.04"
"2017-12-19","18856.25"
"2017-12-20","17295.2"
"2017-12-21","16480.52"
"2017-12-22","15514.03"
"2017-12-23","13326.61"
"2017-12-24","13300.0"
"2017-12-25","13500.0"
"2017-12-26","13699.34"
"2017-12-27","15709.98"
"2017-12-28","15459.97"
"2017-12-29","14199.14"
"2017-12-30","14378.99"
"2017-12-31","12345.1"
"2018-01-01","13715.65"
"2018-01-02","13382.16"
"2018-01-03","14690.0"
"2018-01-04","14919.51"
"2018-01-05","15059.56"
"2018-01-06","16960.39"
"2018-01-07","17069.79"
"2018-01-08","16218.85"
"2018-01-09","14902.54"
"2018-01-10","14401.0"
"2018-01-11","14940.0"
"2018-01-12","13238.76"
"2018-01-13","13749.95"
"2018-01-14","14210.0"
"2018-01-15","13477.98"
"2018-01-16","13500.0"
"2018-01-17","10899.99"
"2018-01-18","10972.59"
"2018-01-19","10960.0"
"2018-01-20","11474.98"
"2018-01-21","12799.8"
"2018-01-22","11530.0"
"2018-01-23","10760.05"
"2018-01-24","10799.14"
"2018-01-25","11349.96"
"2018-01-26","11184.7"
"2018-01-27","11089.0"
"2018-01-28","11499.98"
"2018-01-29","11879.95"
"2018-01-30","11250.11"
"2018-01-31","10230.0"
"2018-02-01","10285.1"
"2018-02-02","9224.52"
"2018-02-03","8873.03"
"2018-02-04","9199.96"
"2018-02-05","8179.99"
"2018-02-06","6939.63"
"2018-02-07","7655.02"
"2018-02-08","7599.0"
"2018-02-09","7789.9"
"2018-02-10","8683.93"
"2018-02-11","8533.99"
"2018-02-12","8063.82"
"2018-02-13","8903.0"
"2018-02-14","8535.17"
"2018-02-15","9449.98"
"2018-02-16","10000.89"
"2018-02-17","10156.07"
"2018-02-18","11039.55"
"2018-02-19","10375.01"
"2018-02-20","11147.11"
"2018-02-21","11195.07"
"2018-02-22","10439.02"
"2018-02-23","9815.55"
"2018-02-24","10131.04"
"2018-02-25","9694.51"
"2018-02-26","9590.0"
"2018-02-27","10321.0"
"2018-02-28","10584.33"
"2018-03-01","10325.64"
"2018-03-02","10923.36"
"2018-03-03","11038.99"
"2018-03-04","11464.47"
"2018-03-05","11515.0"
"2018-03-06","11455.0"
"2018-03-07","10716.48"
"2018-03-08","9910.0"
"2018-03-09","9267.07"
"2018-03-10","9230.0"
"2018-03-11","8770.22"
"2018-03-12","9533.57"
"2018-03-13","9131.34"
"2018-03-14","9151.92"
"2018-03-15","8184.01"
"2018-03-16","8240.98"
"2018-03-17","8260.0"
"2018-03-18","7824.01"
"2018-03-19","8189.0"
"2018-03-20","8595.01"
"2018-03-21","8909.96"
"2018-03-22","8884.82"
"2018-03-23","8720.0"
"2018-03-24","8898.04"
"2018-03-25","8531.25"
"2018-03-26","8470.14"
"2018-03-27","8134.22"
"2018-03-28","7795.51"
"2018-03-29","7949.3"
"2018-03-30","7090.16"
"2018-03-31","6840.24"
"2018-04-01","6922.0"
"2018-04-02","6813.01"
"2018-04-03","7063.97"
"2018-04-04","7405.21"
"2018-04-05","6796.1"
"2018-04-06","6770.0"
"2018-04-07","6601.39"
"2018-04-08","6895.81"
"2018-04-09","7011.04"
"2018-04-10","6781.55"
"2018-04-11","6839.56"
"2018-04-12","6953.78"
"2018-04-13","7922.99"
"2018-04-14","7877.48"
"2018-04-15","8004.0"
"2018-04-16","8355.07"
"2018-04-17","8064.92"
"2018-04-18","7890.96"
"2018-04-19","8173.99"
"2018-04-20","8273.84"
"2018-04-21","8852.12"
"2018-04-22","8915.31"
"2018-04-23","8785.7"
"2018-04-24","8934.0"
"2018-04-25","9618.96"
"2018-04-26","8869.99"
"2018-04-27","9267.03"
"2018-04-28","8915.35"
"2018-04-29","9348.0"
"2018-04-30","9417.04"
"2018-05-01","9246.01"
"2018-05-02","9071.48"
"2018-05-03","9247.81"
"2018-05-04","9750.0"
"2018-05-05","9714.0"
"2018-05-06","9863.99"
"2018-05-07","9661.02"
"2018-05-08","9365.0"
"2018-05-09","9178.0"
"2018-05-10","9310.0"
"2018-05-11","9002.21"
"2018-05-12","8405.94"
"2018-05-13","8475.44"
"2018-05-14","8679.71"
"2018-05-15","8663.37"
"2018-05-16","8462.0"
"2018-05-17","8330.0"
"2018-05-18","8038.82"
"2018-05-19","8238.01"
"2018-05-20","8233.49"
"2018-05-21","8526.97"
"2018-05-22","8386.89"
"2018-05-23","7977.12"
"2018-05-24","7501.95"
"2018-05-25","7578.99"
"2018-05-26","7456.99"
"2018-05-27","7334.0"
"2018-05-28","7338.99"
"2018-05-29","7099.0"
"2018-05-30","7467.98"
"2018-05-31","7382.07"
"2018-06-01","7485.01"
"2018-06-02","7521.01"
"2018-06-03","7636.81"
"2018-06-04","7714.26"
"2018-06-05","7487.0"
"2018-06-06","7626.64"
"2018-06-07","7658.79"
"2018-06-08","7691.08"
"2018-06-09","7603.44"
"2018-06-10","7491.73"
"2018-06-11","6765.0"
"2018-06-12","6872.0"
"2018-06-13","6530.0"
"2018-06-14","6292.78"
"2018-06-15","6638.67"
"2018-06-16","6380.01"
"2018-06-17","6482.5"
"2018-06-18","6444.06"
"2018-06-19","6711.39"
"2018-06-20","6740.0"
"2018-06-21","6763.21"
"2018-06-22","6717.69"
"2018-06-23","6045.92"
"2018-06-24","6149.98"
"2018-06-25","6137.95"
"2018-06-26","6252.0"
"2018-06-27","6065.89"
"2018-06-28","6134.73"
"2018-06-29","5851.01"
"2018-06-30","6197.92"
"2018-07-01","6391.08"
"2018-07-02","6360.82"
"2018-07-03","6615.29"
"2018-07-04","6511.01"
"2018-07-05","6585.53"
"2018-07-06","6529.2"
"2018-07-07","6609.79"
"2018-07-08","6753.48"
"2018-07-09","6712.1"
"2018-07-10","6662.78"
"2018-07-11","6296.91"
"2018-07-12","6378.07"
"2018-07-13","6251.4"
"2018-07-14","6214.57"
"2018-07-15","6250.9"
"2018-07-16","6354.15"
"2018-07-17","6723.33"
"2018-07-18","7317.44"
"2018-07-19","7381.88"
"2018-07-20","7468.86"
"2018-07-21","7337.47"
"2018-07-22","7399.25"
"2018-07-23","7394.78"
"2018-07-24","7721.65"
"2018-07-25","8397.24"
"2018-07-26","8175.63"
"2018-07-27","7920.0"
"2018-07-28","8188.57"
"2018-07-29","8225.04"
"2018-07-30","8210.99"
"2018-07-31","8171.4"
"2018-08-01","7735.67"
"2018-08-02","7600.08"
"2018-08-03","7525.71"
"2018-08-04","7412.27"
"2018-08-05","7009.84"
"2018-08-06","7024.19"
"2018-08-07","6935.0"
"2018-08-08","6720.63"
"2018-08-09","6283.27"
"2018-08-10","6529.79"
"2018-08-11","6148.13"
"2018-08-12","6222.55"
"2018-08-13","6308.56"
"2018-08-14","6248.25"
"2018-08-15","6188.08"
"2018-08-16","6265.27"
"2018-08-17","6316.0"
"2018-08-18","6579.04"
"2018-08-19","6387.96"
"2018-08-20","6477.53"
"2018-08-21","6251.0"
"2018-08-22","6479.98"
"2018-08-23","6362.57"
"2018-08-24","6525.0"
"2018-08-25","6686.98"
"2018-08-26","6733.64"
"2018-08-27","6700.0"
"2018-08-28","6907.26"
"2018-08-29","7077.0"
"2018-08-30","7033.21"
"2018-08-31","6984.84"
"2018-09-01","7011.21"
"2018-09-02","7201.57"
"2018-09-03","7302.0"
"2018-09-04","7263.0"
"2018-09-05","7359.05"
"2018-09-06","6697.27"
"2018-09-07","6516.84"
"2018-09-08","6395.54"
"2018-09-09","6185.06"
"2018-09-10","6252.26"
"2018-09-11","6311.99"
"2018-09-12","6293.0"
"2018-09-13","6338.62"
"2018-09-14","6487.39"
"2018-09-15","6476.63"
"2018-09-16","6514.96"
"2018-09-17","6500.08"
"2018-09-18","6248.69"
"2018-09-19","6336.39"
"2018-09-20","6392.0"
"2018-09-21","6492.0"
"2018-09-22","6759.01"
"2018-09-23","6723.05"
"2018-09-24","6706.81"
"2018-09-25","6581.42"
"2018-09-26","6445.11"
"2018-09-27","6467.84"
"2018-09-28","6689.12"
"2018-09-29","6634.58"
"2018-09-30","6597.66"
"2018-10-01","6626.57"
"2018-10-02","6610.0"
"2018-10-03","6525.79"
"2018-10-04","6510.01"
"2018-10-05","6591.69"
"2018-10-06","6635.65"
"2018-10-07","6596.44"
"2018-10-08","6615.26"
"2018-10-09","6673.01"
"2018-10-10","6656.67"
"2018-10-11","6630.21"
"2018-10-12","6252.71"
"2018-10-13","6298.0"
"2018-10-14","6332.92"
"2018-10-15","6339.34"
"2018-10-16","6752.5"
"2018-10-17","6762.76"
"2018-10-18","6739.01"
"2018-10-19","6618.96"
"2018-10-20","6528.88"
"2018-10-21","6585.72"
"2018-10-22","6590.12"
"2018-10-23","6581.2"
"2018-10-24","6553.51"
"2018-10-25","6566.81"
"2018-10-26","6528.13"
"2018-10-27","6538.63"
"2018-10-28","6505.6"
"2018-10-29","6489.93"
"2018-10-30","6344.5"
"2018-10-31","6330.01"
"2018-11-01","6369.52"
"2018-11-02","6410.0"
"2018-11-03","6432.8"
"2018-11-04","6388.0"
"2018-11-05","6485.85"
"2018-11-06","6468.99"
"2018-11-07","6522.73"
"2018-11-08","6578.46"
"2018-11-09","6479.84"
"2018-11-10","6419.99"
"2018-11-11","6435.16"
"2018-11-12","6450.71"
"2018-11-13","6451.68"
"2018-11-14","6458.98"
"2018-11-15","5917.2"
"2018-11-16","5757.09"
"2018-11-17","5650.57"
"2018-11-18","5630.49"
"2018-11-19","5661.94"
"2018-11-20","4913.4"
"2018-11-21","4559.91"
"2018-11-22","4661.08"
"2018-11-23","4370.9"
"2018-11-24","4415.63"
"2018-11-25","3933.68"
"2018-11-26","4088.69"
"2018-11-27","3864.45"
"2018-11-28","3875.63"
"2018-11-29","4262.06"
"2018-11-30","4295.72"
"2018-12-01","4041.27"
"2018-12-02","4190.98"
"2018-12-03","4160.55"
"2018-12-04","3884.76"
"2018-12-05","3950.98"
"2018-12-06","3768.44"
"2018-12-07","3508.75"
"2018-12-08","3403.57"
"2018-12-09","3411.36"
"2018-12-10","3548.49"
"2018-12-11","3434.01"
"2018-12-12","3379.23"
"2018-12-13","3446.38"
"2018-12-14","3302.06"
"2018-12-15","3225.19"
"2018-12-16","3211.71"
"2018-12-17","3229.22"
"2018-12-18","3509.03"
"2018-12-19","3653.0"
"2018-12-20","3660.01"
"2018-12-21","4051.86"
"2018-12-22","3840.25"
"2018-12-23","3948.91"
"2018-12-24","3929.71"
"2018-12-25","4010.11"
"2018-12-26","3745.56"
"2018-12-27","3777.74"
"2018-12-28","3567.89"
"2018-12-29","3839.0"
"2018-12-30","3696.71"
"2018-12-31","3803.12"
"2019-01-01","3701.23"
"2019-01-02","3796.45"
"2019-01-03","3857.57"
"2019-01-04","3767.2"
"2019-01-05","3790.09"
"2019-01-06","3771.12"
"2019-01-07","3987.62"
"2019-01-08","3976.76"
"2019-01-09","3955.45"
"2019-01-10","3966.06"
"2019-01-11","3585.88"
"2019-01-12","3601.31"
"2019-01-13","3584.1"
"2019-01-14","3477.56"
"2019-01-15","3626.08"
"2019-01-16","3553.06"
"2019-01-17","3591.84"
"2019-01-18","3613.32"
"2019-01-19","3594.87"
"2019-01-20","3665.75"
"2019-01-21","3539.26"
"2019-01-22","3526.88"
"2019-01-23","3570.41"
"2019-01-24","3552.97"
"2019-01-25","3569.07"
"2019-01-26","3566.69"
"2019-01-27","3565.62"
"2019-01-28","3550.05"
"2019-01-29","3434.0"
"2019-01-30","3410.04"
"2019-01-31","3457.5"
"2019-02-01","3434.1"
"2019-02-02","3462.2"
"2019-02-03","3504.06"
"2019-02-04","3458.11"
"2019-02-05","3463.22"
"2019-02-06","3471.57"
"2019-02-07","3407.0"
"2019-02-08","3398.4"
"2019-02-09","3660.27"
"2019-02-10","3665.18"
"2019-02-11","3679.75"
"2019-02-12","3631.05"
"2019-02-13","3631.51"
"2019-02-14","3608.34"
"2019-02-15","3590.57"
"2019-02-16","3602.49"
"2019-02-17","3617.22"
"2019-02-18","3667.62"
"2019-02-19","3897.35"
"2019-02-20","3907.35"
"2019-02-21","3969.74"
"2019-02-22","3937.31"
"2019-02-23","3962.0"
"2019-02-24","4118.0"
"2019-02-25","3743.56"
"2019-02-26","3828.44"
"2019-02-27","3809.31"
"2019-02-28","3818.04"
"2019-03-01","3814.26"
"2019-03-02","3822.17"
"2019-03-03","3819.97"
"2019-03-04","3807.32"
"2019-03-05","3716.1"
"2019-03-06","3857.58"
"2019-03-07","3861.84"
"2019-03-08","3873.63"
"2019-03-09","3864.88"
"2019-03-10","3943.43"
"2019-03-11","3915.99"
"2019-03-12","3871.61"
"2019-03-13","3882.69"
"2019-03-14","3866.0"
"2019-03-15","3877.12"
"2019-03-16","3924.46"
"2019-03-17","4005.98"
"2019-03-18","3981.85"
"2019-03-19","3987.83"
"2019-03-20","4017.48"
"2019-03-21","4043.04"
"2019-03-22","3980.85"
"2019-03-23","3987.89"
"2019-03-24","4006.01"
"2019-03-25","3991.35"
"2019-03-26","3935.47"
"2019-03-27","3948.77"
"2019-03-28","4039.58"
"2019-03-29","4028.22"
"2019-03-30","4104.24"
"2019-03-31","4106.99"
